web-scraper-order,web-scraper-start-url,vulnerability_type,name-href,affects_name,affects_version,type,published,page,page-href,versions,sign,CREDIT,disclosed,CVE,CWE,SNYK ID
1518602721-33506,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-KEYSTONEMIDDLEWARE-40673,keystonemiddleware,"[,1.5.4),[2.0,2.3.3)",pip,"25 Dec, 2017",6,https://snyk.io/vuln/page/6,"[,1.5.4),[2.0,2.3.3)",H,Unknown,"01 Sep, 2015",CVE-2015-7546,CWE-285,SNYK-PYTHON-KEYSTONEMIDDLEWARE-40673
1518472678-31410,http://f92dd709.ngrok.io,Symlink Attack,https://snyk.io/vuln/SNYK-PYTHON-VIRTUALENV-40089,virtualenv,"[,1.5)",pip,"25 Feb, 2016",76,https://snyk.io/vuln/page/76,"[,1.5)",L,Unknown,"25 Feb, 2016",CVE-2011-4617,CWE-59,SNYK-PYTHON-VIRTUALENV-40089
1518472558-31408,http://f92dd709.ngrok.io,Arbitrary Command Execution,https://snyk.io/vuln/SNYK-PYTHON-BCFG2-40097,bcfg2,"[1.2,1.2.3)",pip,"25 Feb, 2016",76,https://snyk.io/vuln/page/76,"[1.2,1.2.3)",H,Unknown,"25 Feb, 2016",CVE-2012-3366,CWE-78,SNYK-PYTHON-BCFG2-40097
1518472738-31411,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-CELERY-40086,celery,"[2.4.0,2.4.3]",pip,"25 Feb, 2016",76,https://snyk.io/vuln/page/76,"[2.4.0,2.4.3]",H,Unknown,"25 Feb, 2016",CVE-2011-4356,CWE-264,SNYK-PYTHON-CELERY-40086
1518472618-31409,http://f92dd709.ngrok.io,HTTP Response Splitting,https://snyk.io/vuln/SNYK-PYTHON-TORNADO-40094,tornado,"[,2.2.1)",pip,"25 Feb, 2016",76,https://snyk.io/vuln/page/76,"[,2.2.1)",M,Unknown,"25 Feb, 2016",CVE-2012-2374,CWE-20,SNYK-PYTHON-TORNADO-40094
1518585140-33222,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-TRACAUTHOPENID-40634,tracauthopenid,"[,0.4.4)",pip,"25 Oct, 2017",15,https://snyk.io/vuln/page/15,"[,0.4.4)",M,Unknown,"23 Jun, 2013",null,CWE-287,SNYK-PYTHON-TRACAUTHOPENID-40634
1518585381-33226,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-PYPICLOUD-40651,pypicloud,"[,0.2.2)",pip,"25 Oct, 2017",15,https://snyk.io/vuln/page/15,"[,0.2.2)",M,Unknown,"13 Mar, 2014",null,CWE-287,SNYK-PYTHON-PYPICLOUD-40651
1518585441-33227,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-DJANGOJET-40655,django-jet,"[,1.0.4)",pip,"25 Oct, 2017",15,https://snyk.io/vuln/page/15,"[,1.0.4)",M,Breno Rocha Uchôa,"03 Dec, 2016",null,CWE-285,SNYK-PYTHON-DJANGOJET-40655
1518585200-33223,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-PLONEMOCKUP-40640,plone.mockup,"[,1.0]",pip,"25 Oct, 2017",15,https://snyk.io/vuln/page/15,"[,1.0]",M,Tommy Yu,"11 Feb, 2016",null,CWE-79,SNYK-PYTHON-PLONEMOCKUP-40640
1518585080-33221,http://f92dd709.ngrok.io,Timing Attacks,https://snyk.io/vuln/SNYK-PYTHON-RADICALE-40631,radicale,"[,1.1.2)",pip,"25 Oct, 2017",15,https://snyk.io/vuln/page/15,"[,1.1.2)",M,Unknown,"04 Aug, 2017",null,CWE-399,SNYK-PYTHON-RADICALE-40631
1518585020-33220,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-PRODUCTSLDAPUSERFOLDER-40628,products.ldapuserfolder,"[,2.20)",pip,"25 Oct, 2017",15,https://snyk.io/vuln/page/15,"[,2.20)",H,Unknown,"30 Aug, 2017",CVE-2010-2944,CWE-287,SNYK-PYTHON-PRODUCTSLDAPUSERFOLDER-40628
1518585321-33225,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-YUBIAUTH-40644,yubiauth,"[,0.2.3)",pip,"25 Oct, 2017",15,https://snyk.io/vuln/page/15,"[,0.2.3)",M,Unknown,"07 May, 2013",null,CWE-287,SNYK-PYTHON-YUBIAUTH-40644
1518585260-33224,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MOCKUP-40654,mockup,"[,2.1.3)",pip,"25 Oct, 2017",15,https://snyk.io/vuln/page/15,"[,2.1.3)",M,Tommy Yu,"11 Feb, 2016",null,CWE-79,SNYK-PYTHON-MOCKUP-40654
1518451991-30716,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-KEYSTONEMIDDLEWARE-40293,keystonemiddleware,"[1.0.0,1.2.0)",pip,"25 Sep, 2014",99,https://snyk.io/vuln/page/99,"[1.0.0,1.2.0)",L,Unknown,"25 Sep, 2014",CVE-2014-7144,CWE-300,SNYK-PYTHON-KEYSTONEMIDDLEWARE-40293
1518449972-29878,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MOIN-40041,moin,"[,1.8.7), [1.9,1.9.2)",pip,"26 Feb, 2010",127,https://snyk.io/vuln/page/127,"[,1.8.7), [1.9,1.9.2)",M,Unknown,"26 Feb, 2010",CVE-2010-0668,CWE-79,SNYK-PYTHON-MOIN-40041
1518449969-29877,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MOIN-40042,moin,"[,1.8.7), [1.9,1.9.2)",pip,"26 Feb, 2010",127,https://snyk.io/vuln/page/127,"[,1.8.7), [1.9,1.9.2)",H,Unknown,"26 Feb, 2010",CVE-2010-0669,CWE-79,SNYK-PYTHON-MOIN-40042
1518449967-29876,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MOIN-40043,moin,"[,1.8.7)",pip,"26 Feb, 2010",127,https://snyk.io/vuln/page/127,"[,1.8.7)",H,Unknown,"26 Feb, 2010",CVE-2010-0717,CWE-79,SNYK-PYTHON-MOIN-40043
1518472798-31412,http://f92dd709.ngrok.io,SQL Injection,https://snyk.io/vuln/SNYK-PYTHON-PYWEBDAV-40057,pywebdav,"[,0.9.4.1)",pip,"26 Feb, 2016",76,https://snyk.io/vuln/page/76,"[,0.9.4.1)",H,Unknown,"26 Feb, 2016",CVE-2011-0432,CWE-89,SNYK-PYTHON-PYWEBDAV-40057
1518487821-31654,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40554,sentry,"[8,8.7.0)",pip,"26 Jul, 2016",68,https://snyk.io/vuln/page/68,"[8,8.7.0)",M,David Cramer,"26 Jul, 2016",null,CWE-79,SNYK-PYTHON-SENTRY-40554
1518487761-31653,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-40406,notebook,"[,4.2.2)",pip,"26 Jul, 2016",68,https://snyk.io/vuln/page/68,"[,4.2.2)",M,Steven Silvester,"26 Jul, 2016",CVE-2016-6524,CWE-94,SNYK-PYTHON-NOTEBOOK-40406
1518450746-30185,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40191,zope2,"[2.13,2.13.13)",pip,"26 Jun, 2013",116,https://snyk.io/vuln/page/116,"[2.13,2.13.13)",M,Unknown,"26 Jun, 2013",CVE-2013-4189,null,SNYK-PYTHON-ZOPE2-40191
1518450741-30184,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40196,zope2,"[2.12,2.12.28), [2.13,2.13.21)",pip,"26 Jun, 2013",117,https://snyk.io/vuln/page/117,"[2.12,2.12.28), [2.13,2.13.21)",M,Unknown,"26 Jun, 2013",CVE-2013-4190,CWE-79,SNYK-PYTHON-ZOPE2-40196
1518450737-30182,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40208,zope2,"[2.13,2.13.21)",pip,"26 Jun, 2013",117,https://snyk.io/vuln/page/117,"[2.13,2.13.21)",M,Unknown,"26 Jun, 2013",CVE-2013-4196,CWE-264,SNYK-PYTHON-ZOPE2-40208
1518450735-30181,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40217,zope2,"[2.13,2.13.21)",pip,"26 Jun, 2013",117,https://snyk.io/vuln/page/117,"[2.13,2.13.21)",L,Unknown,"26 Jun, 2013",CVE-2013-4199,CWE-20,SNYK-PYTHON-ZOPE2-40217
1518450739-30183,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40204,zope2,"[2.13,2.13.21)",pip,"26 Jun, 2013",117,https://snyk.io/vuln/page/117,"[2.13,2.13.21)",M,Unknown,"26 Jun, 2013",CVE-2013-4195,CWE-20,SNYK-PYTHON-ZOPE2-40204
1518450088-29921,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPUSERS-40070,plone.app.users,"[1.0a1,1.0.5)",pip,"26 May, 2011",125,https://snyk.io/vuln/page/125,"[1.0a1,1.0.5)",M,Unknown,"26 May, 2011",CVE-2011-1950,CWE-264,SNYK-PYTHON-PLONEAPPUSERS-40070
1518451387-30454,http://f92dd709.ngrok.io,Cross-site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-TORNADO-40301,tornado,"[,3.2.2)",pip,"26 May, 2014",108,https://snyk.io/vuln/page/108,"[,3.2.2)",H,Unknown,"26 May, 2014",CVE-2014-9720,CWE-352,SNYK-PYTHON-TORNADO-40301
1518479408-31518,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-MURANODASHBOARD-40399,murano-dashboard,"[2014.0.0,2015.1.1)",pip,"26 May, 2016",72,https://snyk.io/vuln/page/72,"[2014.0.0,2015.1.1)",H,Kirill Zaitsev,"26 May, 2016",CVE-2016-4972,CWE-20,SNYK-PYTHON-MURANODASHBOARD-40399
1518493590-31746,http://f92dd709.ngrok.io,Cross-site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40434,django,"[,1.8.15), [1.9,1.9.10)",pip,"26 Sep, 2016",64,https://snyk.io/vuln/page/64,"[,1.8.15), [1.9,1.9.10)",M,Sergey Bobrov,"26 Sep, 2016",CVE-2016-7401,CWE-254,SNYK-PYTHON-DJANGO-40434
1518450841-30228,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40544,sentry,"[,6.1.1)",pip,"27 Aug, 2013",115,https://snyk.io/vuln/page/115,"[,6.1.1)",H,Jeff Balogh,"27 Aug, 2013",null,CWE-78,SNYK-PYTHON-SENTRY-40544
1518450754-30189,http://f92dd709.ngrok.io,Symlink Attack,https://snyk.io/vuln/SNYK-PYTHON-SUDS-40185,suds,[0.4],pip,"27 Jun, 2013",116,https://snyk.io/vuln/page/116,[0.4],L,Unknown,"27 Jun, 2013",CVE-2013-2217,CWE-59,SNYK-PYTHON-SUDS-40185
1518452856-31046,http://f92dd709.ngrok.io,Cross-site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-DJANGOCMS-40331,django-cms,"[3.1,3.1.1)",pip,"27 Jun, 2015",88,https://snyk.io/vuln/page/88,"[3.1,3.1.1)",M,Unknown,"27 Jun, 2015",CVE-2015-5081,CWE-352,SNYK-PYTHON-DJANGOCMS-40331
1518452460-30880,http://f92dd709.ngrok.io,Arbitrary Command Execution,https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40298,mercurial,"[,3.2.4)",pip,"27 Mar, 2015",93,https://snyk.io/vuln/page/93,"[,3.2.4)",H,Marcus Meissner,"27 Mar, 2015",CVE-2014-9462,CWE-20,SNYK-PYTHON-MERCURIAL-40298
1518450161-29953,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-CLEARSILVER-40087,clearsilver,"[,0.10.5]",pip,"27 Nov, 2011",124,https://snyk.io/vuln/page/124,"[,0.10.5]",H,Jan iankko Lieskovsk,"27 Nov, 2011",CVE-2011-4357,CWE-134,SNYK-PYTHON-CLEARSILVER-40087
1518452033-30734,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-BIRDHOUSEBUILDERRECIPENGINX-40504,birdhousebuilder.recipe.nginx,"[0.1.2,0.1.5)",pip,"27 Oct, 2014",98,https://snyk.io/vuln/page/98,"[0.1.2,0.1.5)",L,Unknown,"27 Oct, 2014",null,CWE-300,SNYK-PYTHON-BIRDHOUSEBUILDERRECIPENGINX-40504
1518498338-31823,http://f92dd709.ngrok.io,Improper Certificate Validation,https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-40441,urllib3,"[1.17,1.18.1)",pip,"27 Oct, 2016",62,https://snyk.io/vuln/page/62,"[1.17,1.18.1)",M,Cory Benfield,"27 Oct, 2016",CVE-2016-9015,CWE-295,SNYK-PYTHON-URLLIB3-40441
1518450173-29959,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PLONE-40088,plone,"[,4.1.3]",pip,"28 Dec, 2011",124,https://snyk.io/vuln/page/124,"[,4.1.3]",M,Unknown,"28 Dec, 2011",CVE-2011-4462,CWE-20,SNYK-PYTHON-PLONE-40088
1518451280-30405,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ASKBOT-40275,askbot,"[0.6.0,0.7.49)",pip,"28 Feb, 2014",109,https://snyk.io/vuln/page/109,"[0.6.0,0.7.49)",M,Kamil Sevi,"28 Feb, 2014",CVE-2014-2235,CWE-79,SNYK-PYTHON-ASKBOT-40275
1518451276-30404,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ASKBOT-40276,askbot,"[0.6.0,0.7.49)",pip,"28 Feb, 2014",109,https://snyk.io/vuln/page/109,"[0.6.0,0.7.49)",M,Unknown,"28 Feb, 2014",CVE-2014-2236,CWE-79,SNYK-PYTHON-ASKBOT-40276
1518452365-30850,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40545,sentry,"[,7.4.0)",pip,"28 Feb, 2015",94,https://snyk.io/vuln/page/94,"[,7.4.0)",M,Unknown,"28 Feb, 2015",null,CWE-79,SNYK-PYTHON-SENTRY-40545
1518488001-31656,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ZMS3-40472,zms3,"[3.2,3.3.0)",pip,"28 Jul, 2016",67,https://snyk.io/vuln/page/67,"[3.2,3.3.0)",M,Benjamin Kunz Mejri,"28 Jul, 2016",null,CWE-79,SNYK-PYTHON-ZMS3-40472
1518450099-29925,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-PLONE-40075,plone,[4.1],pip,"28 Jun, 2011",125,https://snyk.io/vuln/page/125,[4.1],H,Unknown,"28 Jun, 2011",CVE-2011-2528,null,SNYK-PYTHON-PLONE-40075
1518451305-30417,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40024,python-keystoneclient,"[,0.7.0)",pip,"28 Mar, 2014",109,https://snyk.io/vuln/page/109,"[,0.7.0)",M,Unknown,"28 Mar, 2014",CVE-2014-0105,CWE-255,SNYK-PYTHON-PYTHONKEYSTONECLIENT-40024
1518535685-32425,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-AIRFLOW-40620,airflow,"[1.6.0,1.8.0]",pip,"28 Mar, 2017",42,https://snyk.io/vuln/page/42,"[1.6.0,1.8.0]",M,Alex Guziel,"28 Mar, 2017",null,CWE-79,SNYK-PYTHON-AIRFLOW-40620
1518450701-30167,http://f92dd709.ngrok.io,Authentication Bypass,https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40182,python-keystoneclient,"[,0.2.4)",pip,"28 May, 2013",117,https://snyk.io/vuln/page/117,"[,0.2.4)",M,Eoghan Glynn,"28 May, 2013",CVE-2013-2104,CWE-287,SNYK-PYTHON-PYTHONKEYSTONECLIENT-40182
1518452700-30975,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-AIOHTTP-40582,aiohttp,"[,0.16.3)",pip,"28 May, 2015",90,https://snyk.io/vuln/page/90,"[,0.16.3)",M,Vitaly Magerya,"28 May, 2015",null,CWE-22,SNYK-PYTHON-AIOHTTP-40582
1518450165-29955,http://f92dd709.ngrok.io,Insecure Permissions,https://snyk.io/vuln/SNYK-PYTHON-KEYRING-40005,keyring,"[0,0.9.2]",pip,"28 Nov, 2011",124,https://snyk.io/vuln/page/124,"[0,0.9.2]",M,Daniel Holth,"28 Nov, 2011",CVE-2012-5577,CWE-275,SNYK-PYTHON-KEYRING-40005
1518450163-29954,http://f92dd709.ngrok.io,Insecure Permissions,https://snyk.io/vuln/SNYK-PYTHON-KEYRING-40006,keyring,"[0.9.2,1.1]",pip,"28 Nov, 2011",124,https://snyk.io/vuln/page/124,"[0.9.2,1.1]",M,Unknown,"28 Nov, 2011",CVE-2012-5578,null,SNYK-PYTHON-KEYRING-40006
1518595257-33386,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-MLALCHEMY-40700,mlalchemy,"[,0.2.2)",pip,"28 Nov, 2017",10,https://snyk.io/vuln/page/10,"[,0.2.2)",H,Joel-MalwareBenchmark,"06 Nov, 2017",CVE-2017-16615,CWE-94,SNYK-PYTHON-MLALCHEMY-40700
1518595317-33387,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-OWLMIXIN-40706,owlmixin,"[,2.0.0a12)",pip,"28 Nov, 2017",10,https://snyk.io/vuln/page/10,"[,2.0.0a12)",H,Joel-MalwareBenchmark,"06 Nov, 2017",CVE-2017-16618,CWE-94,SNYK-PYTHON-OWLMIXIN-40706
1518595497-33390,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-VUMI-40701,vumi,"[,0.3.1)",pip,"28 Nov, 2017",10,https://snyk.io/vuln/page/10,"[,0.3.1)",H,Simon de Haan,"09 Jan, 2012",null,CWE-94,SNYK-PYTHON-VUMI-40701
1518595377-33388,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-PYANYAPI-40705,pyanyapi,"[,0.6.1]",pip,"28 Nov, 2017",10,https://snyk.io/vuln/page/10,"[,0.6.1]",H,Joel-MalwareBenchmark,"06 Nov, 2017",CVE-2017-16616,CWE-94,SNYK-PYTHON-PYANYAPI-40705
1518595197-33385,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-DJANGOMAKEAPP-40707,django-make-app,"[0,]",pip,"28 Nov, 2017",10,https://snyk.io/vuln/page/10,"[0,]",H,Joel-MalwareBenchmark,"09 Nov, 2017",CVE-2017-16764,CWE-94,SNYK-PYTHON-DJANGOMAKEAPP-40707
1518595437-33389,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-SANIC-40704,sanic,"[,0.5.1)",pip,"28 Nov, 2017",10,https://snyk.io/vuln/page/10,"[,0.5.1)",M,Unknown,"12 Apr, 2017",CVE-2017-16762,CWE-22,SNYK-PYTHON-SANIC-40704
1518595137-33384,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-CONFIRE-40708,confire,"[,0.2.0]",pip,"28 Nov, 2017",10,https://snyk.io/vuln/page/10,"[,0.2.0]",H,Joel-MalwareBenchmark,"09 Nov, 2017",CVE-2017-16763,CWE-94,SNYK-PYTHON-CONFIRE-40708
1518450155-29950,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-DJANGOTASTYPIE-40080,django-tastypie,"[,0.9.10]",pip,"28 Oct, 2011",124,https://snyk.io/vuln/page/124,"[,0.9.10]",H,daveyss,"28 Oct, 2011",CVE-2011-4104,CWE-20,SNYK-PYTHON-DJANGOTASTYPIE-40080
1518450485-30073,http://f92dd709.ngrok.io,Directory Traveral,https://snyk.io/vuln/SNYK-PYTHON-MOIN-40161,moin,"[1.9.3,1.9.6)",pip,"29 Dec, 2012",120,https://snyk.io/vuln/page/120,"[1.9.3,1.9.6)",M,Unknown,"29 Dec, 2012",CVE-2012-6080,CWE-22,SNYK-PYTHON-MOIN-40161
1518450483-30072,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-MOIN-40162,moin,"[,1.9.6)",pip,"29 Dec, 2012",120,https://snyk.io/vuln/page/120,"[,1.9.6)",M,Unknown,"29 Dec, 2012",CVE-2012-6081,CWE-94,SNYK-PYTHON-MOIN-40162
1518450202-29972,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-MWLIB-40092,mwlib,"[,0.13.5)",pip,"29 Feb, 2012",124,https://snyk.io/vuln/page/124,"[,0.13.5)",M,Nicolas Ward,"29 Feb, 2012",CVE-2012-1109,CWE-400,SNYK-PYTHON-MWLIB-40092
1518473039-31415,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40365,pillow,"[,3.1.1)",pip,"29 Feb, 2016",75,https://snyk.io/vuln/page/75,"[,3.1.1)",M,Unknown,"29 Feb, 2016",CVE-2016-0740,null,SNYK-PYTHON-PILLOW-40365
1518536709-32442,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40621,sentry,"[8.11,8.15.0)",pip,"29 Mar, 2017",41,https://snyk.io/vuln/page/41,"[8.11,8.15.0)",M,Matt Robenolt,"29 Mar, 2017",null,CWE-400,SNYK-PYTHON-SENTRY-40621
1518595980-33397,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-EASYWIDGETS-40710,easywidgets,"[,0.2dev-20150922)",pip,"29 Nov, 2017",9,https://snyk.io/vuln/page/9,"[,0.2dev-20150922)",M,Unknown,"15 Jan, 2013",null,CWE-79,SNYK-PYTHON-EASYWIDGETS-40710
1518596040-33398,http://f92dd709.ngrok.io,Information Disclosure,https://snyk.io/vuln/SNYK-PYTHON-SALT-40711,salt,"[,2015.5.5)",pip,"29 Nov, 2017",9,https://snyk.io/vuln/page/9,"[,2015.5.5)",H,Unknown,"18 Aug, 2015",CVE-2015-6918,CWE-200,SNYK-PYTHON-SALT-40711
1518450146-29946,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40077,zope2,"[2.12,2.12.20), [2.13,2.13.10)",pip,"29 Sep, 2011",124,https://snyk.io/vuln/page/124,"[2.12,2.12.20), [2.13,2.13.10)",H,Unknown,"29 Sep, 2011",CVE-2011-3587,CWE-94,SNYK-PYTHON-ZOPE2-40077
1518489865-31686,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-PLONE-40412,plone,"[4.2,5.1a1]",pip,"30 Aug, 2016",66,https://snyk.io/vuln/page/66,"[4.2,5.1a1]",L,Unknown,"30 Aug, 2016",CVE-2016-7135,null,SNYK-PYTHON-PLONE-40412
1518572401-33017,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-SUPERSETHAND-40171,superset-hand,"[,0.11.0)",pip,"30 Aug, 2017",22,https://snyk.io/vuln/page/22,"[,0.11.0)",M,Maxime Beauchemin,"17 Sep, 2016",null,CWE-79,SNYK-PYTHON-SUPERSETHAND-40171
1518451170-30361,http://f92dd709.ngrok.io,Arbitrary File Access,https://snyk.io/vuln/SNYK-PYTHON-LOGILABCOMMON-40032,logilab-common,"[0.38.1,0.61.0)",pip,"30 Jan, 2014",111,https://snyk.io/vuln/page/111,"[0.38.1,0.61.0)",M,Jakub Wilk,"30 Jan, 2014",CVE-2014-1838,CWE-59,SNYK-PYTHON-LOGILABCOMMON-40032
1518451172-30362,http://f92dd709.ngrok.io,Insecure use of temporary file,https://snyk.io/vuln/SNYK-PYTHON-LOGILABCOMMON-40033,logilab-common,"[0.38.1,0.61.0)",pip,"30 Jan, 2014",111,https://snyk.io/vuln/page/111,"[0.38.1,0.61.0)",M,Jakub Wilk,"30 Jan, 2014",CVE-2014-1839,null,SNYK-PYTHON-LOGILABCOMMON-40033
1518452149-30782,http://f92dd709.ngrok.io,Open Redirection,https://snyk.io/vuln/SNYK-PYTHON-TWINE-40578,twine,"[,1.6.0)",pip,"30 Jan, 2015",97,https://snyk.io/vuln/page/97,"[,1.6.0)",M,Aleks Bunin,"30 Jan, 2015",null,CWE-601,SNYK-PYTHON-TWINE-40578
1518450002-29891,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MAKO-40048,mako,"[,0.3.4)",pip,"30 Jun, 2010",126,https://snyk.io/vuln/page/126,"[,0.3.4)",M,Jan iankko Lieskovsky,"30 Jun, 2010",CVE-2010-2480,CWE-79,SNYK-PYTHON-MAKO-40048
1518450004-29892,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ROUNDUP-40050,roundup,"[,1.4.14)",pip,"30 Jun, 2010",126,https://snyk.io/vuln/page/126,"[,1.4.14)",M,Unknown,"30 Jun, 2010",CVE-2010-2491,CWE-79,SNYK-PYTHON-ROUNDUP-40050
1518450262-29995,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40100,django,"[,1.3.2), [1.4,1.4.1)",pip,"30 Jun, 2012",123,https://snyk.io/vuln/page/123,"[,1.3.2), [1.4,1.4.1)",M,Jeroen Dekkers,"30 Jun, 2012",CVE-2012-3444,CWE-119,SNYK-PYTHON-DJANGO-40100
1518450266-29997,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40098,django,"[,1.3.2), [1.4,1.4.1)",pip,"30 Jun, 2012",123,https://snyk.io/vuln/page/123,"[,1.3.2), [1.4,1.4.1)",M,Unknown,"30 Jun, 2012",CVE-2012-3442,CWE-79,SNYK-PYTHON-DJANGO-40098
1518450264-29996,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40099,django,"[,1.3.2), [1.4,1.4.1)",pip,"30 Jun, 2012",123,https://snyk.io/vuln/page/123,"[,1.3.2), [1.4,1.4.1)",M,Unknown,"30 Jun, 2012",CVE-2012-3443,CWE-20,SNYK-PYTHON-DJANGO-40099
